system:index,mean,.geo
20201015T09_0,2.2231042385101318E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T10_0,2.458542585372925E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T11_0,2.808570861816406E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T12_0,3.348886966705322E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T13_0,3.588646650314331E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T14_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T15_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T16_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T17_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T18_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T19_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T20_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T21_0,3.7206709384918213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T22_0,3.724992275238037E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T23_0,3.724992275238037E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T00_0,3.724992275238037E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T04_0,4.3213367462158203E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T05_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T06_0,9.238719940185547E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T07_0,9.238719940185547E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T08_0,9.238719940185547E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T09_0,1.3440846373669046E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T10_0,1.3440846373669046E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T11_0,1.3440846373669046E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T12_0,2.983212368690147E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T13_0,6.935298432608761E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T14_0,7.887482632895626E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T15_0,8.571445931693233E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T16_0,8.571445931693233E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T17_0,8.571445931693233E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T18_0,8.613830453896298E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T19_0,8.613830453896298E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T20_0,8.613830453896298E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T21_0,8.613830453896298E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T22_0,8.613830453896298E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201016T23_0,8.666878591157001E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T00_0,8.87330324985669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T01_0,4.157423973083496E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T02_0,2.3148953914642334E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T03_0,3.653392195701599E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T04_0,4.1291117668151855E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T05_0,4.441291093826294E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T06_0,4.9583613872528076E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T07_0,5.086809386511959E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T08_0,5.588978518744625E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T09_0,6.568729867240108E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T10_0,8.240640153189815E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T11_0,1.225352286269299E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T12_0,2.448588608672253E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T13_0,2.8592646111746944E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T14_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T15_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T16_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T17_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T18_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T19_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T20_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T21_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T22_0,3.0231773843070187E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201017T23_0,3.0315816394477224E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T00_0,3.031492232139499E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T09_0,8.642673492431641E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T10_0,2.0757317543029785E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T11_0,1.5914440155029297E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T12_0,2.532750368118286E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T13_0,2.5443732738494873E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T14_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T15_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T16_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T17_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T18_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T19_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T20_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T21_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T22_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201018T23_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T00_0,2.6735663414001465E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T07_0,4.261732051702438E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T08_0,4.261732051702438E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T09_0,4.261732051702438E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T10_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T11_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T12_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T13_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T14_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T15_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T16_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T17_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T18_0,4.410743663640915E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T19_0,5.924150065084177E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T20_0,5.923598445178868E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T21_0,5.922406353420229E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T22_0,5.921810304698738E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201019T23_0,5.922293479443397E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T00_0,5.922293479443397E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T05_0,3.230571746826172E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T06_0,6.204470992088318E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T07_0,6.670057773590088E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T08_0,0.001071639358997345,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T09_0,0.0014680847525596619,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T10_0,0.0021508261561393738,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T11_0,0.003103092312812805,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T12_0,0.004067420959472656,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T13_0,0.00442717969417572,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T14_0,0.004745796322822571,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T15_0,0.005239367485046387,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T16_0,0.005728930234909058,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T17_0,0.00607222318649292,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T18_0,0.006364166736602783,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T19_0,0.007319271564483643,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T20_0,0.007811605930328369,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T21_0,0.008175939321517944,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T22_0,0.008893460035324097,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201020T23_0,0.010145395994186401,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T00_0,0.011467337608337402,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T01_0,0.001863379031419754,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T02_0,0.003565508872270584,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T03_0,0.004042603075504303,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T04_0,0.004274554550647736,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T05_0,0.004370398819446564,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T06_0,0.004372075200080872,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T07_0,0.004372075200080872,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T08_0,0.00437249541272422,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T09_0,0.0053806930779387585,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T10_0,0.00560102164735099,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T11_0,0.0057264596222807995,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T12_0,0.005940037965672218,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T13_0,0.005993339419262611,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T14_0,0.0060369253157546154,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T15_0,0.006102609634297096,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T16_0,0.006102609634297096,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T17_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T18_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T19_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T20_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T21_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T22_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201021T23_0,0.0061030417679717175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T00_0,0.0061120420693328015,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T01_0,5.900338292121887E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T02_0,0.0013261735439300537,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T03_0,0.0019024983048439026,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T04_0,0.002338588237762451,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T05_0,0.002658560872077942,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T06_0,0.002763397991657257,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T07_0,0.0027694180607795715,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T08_0,0.0027694180607795715,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T09_0,0.002769865095615387,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T10_0,0.003283858299255371,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T11_0,0.003820650279521942,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T12_0,0.004377841949462891,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T13_0,0.005056993663306031,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T14_0,0.0055489331483791204,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T15_0,0.006452077627177033,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T16_0,0.006576368212694916,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T17_0,0.006915265321726594,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T18_0,0.0069543063640544744,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T19_0,0.0069543063640544744,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T20_0,0.00695756971835948,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T21_0,0.006972351670263777,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T22_0,0.006987968087194929,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201022T23_0,0.0070119887590394114,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T00_0,0.007059627771376142,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T01_0,1.8491782248020172E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T02_0,3.348514437675476E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T03_0,7.100217044353485E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T04_0,0.0017360448837280273,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T05_0,0.00229857861995697,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T06_0,0.0025465786457061768,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T07_0,0.0036244243383407593,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T08_0,0.004066169261932373,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T09_0,0.004174642264842987,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T10_0,0.004178203642368317,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T11_0,0.004178330302238464,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T12_0,0.004178330302238464,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T13_0,0.004178330302238464,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T14_0,0.004242077469825745,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T15_0,0.00427401065826416,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T16_0,0.00427640974521637,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T17_0,0.004335373640060425,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T18_0,0.004388719797134399,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T19_0,0.004388719797134399,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T20_0,0.004388719797134399,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T21_0,0.004389154910938942,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T22_0,0.004389560222534783,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201023T23_0,0.004389560222534783,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T00_0,0.004389560222534783,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T03_0,3.8370490074157715E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T04_0,8.121132850646973E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T05_0,2.1010637283325195E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T06_0,2.1010637283325195E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T07_0,5.491077899932861E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T08_0,7.212162017822266E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T09_0,8.83638858795166E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T10_0,1.0460615158081055E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T11_0,6.431341171264648E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T12_0,9.357929229736328E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201024T13_0,1.560598611831665E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
